11:20 AM,12,PRO-P-MH,20 bldg,IN,11
11:20 AM,3,MH-PRO-P,20 bldg,OUT,11
11:20 AM,5,MH-SHELL-SM,8 bldg,OUT,11
11:35 AM,2,SL1-MH,20 bldg,IN,11
11:35 AM,7,SHELL-MH,20 bldg,IN,11
11:40 AM,6,SHELL-MH,3 wsq,IN,11
11:40 AM,1,MH-SL1,8 bldg,OUT,11
11:55 AM,4,MH-PRO-P,8 bldg,OUT,11
12:05 PM,2,MH-SL1,20 bldg,OUT,12
12:05 PM,7,MH-SHELL,20 bldg,OUT,12
12:10 PM,6,MH-SHELL-SM,3 wsq,OUT,12
12:20 PM,5,SHELL-MH,8 bldg,IN,12
12:25 PM,4,PRO-P-MH,8 bldg,IN,12
12:30 PM,6,SHELL-MH,3 wsq,IN,12
12:30 PM,9,G4-MH,20 bldg,IN,12
12:35 PM,7,SHELL-MH,20 bldg,IN,12
12:40 PM,5,MH-SHELL-SM,8 bldg,OUT,12
1:05 PM,7,MH-SHELL,20 bldg,OUT,13
1:10 PM,1,SL1-MH,8 bldg,IN,13
1:10 PM,5,SHELL-MH,8 bldg,IN,13
1:10 PM,6,MH-SHELL-SM,3 wsq,OUT,13
1:10 PM,9,MH-PRO-P,20 bldg,OUT,13
1:20 PM,3,PRO-P-MH,20 bldg,IN,13
1:20 PM,8,G4-MH,8 bldg,IN,13
1:20 PM,10,PRO-P-MH,20 bldg,IN,13
1:20 PM,12,MH-PRO-P,20 bldg,OUT,13
1:25 PM,2,SL1-MH,20 bldg,IN,13
1:25 PM,14,G4-MH,3 wsq,IN,13
1:30 PM,6,SHELL-MH,3 wsq,IN,13
1:35 PM,7,SHELL-MH,20 bldg,IN,13
1:40 PM,9,PRO-P -MH,20 bldg,IN,13
1:40 PM,1,MH-SL1,8 bldg,OUT,13
1:40 PM,5,MH-SHELL-SM,8 bldg,OUT,13
1:50 PM,12,PRO-P-MH,20 bldg,IN,13
1:50 PM,3,MH -PRO-P,20 bldg,OUT,13
1:50 PM,8,MH-G4,8 bldg,OUT,13
1:55 PM,14,MH-G4,3 wsq,OUT,13
2:05 PM,2,MH-SL1,20 bldg,OUT,14
2:05 PM,4,MH-PRO-P,8 bldg,OUT,14
2:05 PM,7,MH-SHELL,20 bldg,OUT,14
2:10 PM,1,SL1-MH,8 bldg,IN,14
2:10 PM,5,SHELL-MH,8 bldg,IN,14
2:10 PM,6,MH-SHELL-SM,3 wsq,OUT,14
2:10 PM,9,MH-SHELL-SM,20 bldg,OUT,14
2:20 PM,3,PRO-P-MH,20 bldg,IN,14
2:20 PM,8,G4-MH,8 bldg,IN,14
2:20 PM,12,MH-PRO-P,20 bldg,OUT,14
2:25 PM,14,G4-MH,3 wsq,IN,14
2:35 PM,2,SL1-MH,20 bldg,IN,14
2:35 PM,7,SHELL-MH,20 bldg,IN,14
2:40 PM,6,SHELL-MH,3 wsq,IN,14
2:40 PM,9,SHELL-MH,20 bldg,IN,14
2:40 PM,1,MH-SL1,8 bldg,OUT,14
2:40 PM,5,MH-SHELL-SM,8 bldg,OUT,14
2:45 PM,4,PRO-P-MH,8 bldg,IN,14
2:50 PM,12,PRO-P-MH,20 bldg,IN,14
